drop_buff_length,25.0,0.03476285141602914,0.033361461812886795,0.637404958677686,0.6519669421487604
drop_buff_length,55.55555555555556,0.051726128214379996,0.04893193227229944,0.48441322314049584,0.5108429752066115
drop_buff_length,86.11111111111111,0.06615646978030285,0.0626620334519788,0.3468595041322314,0.38504132231404953
drop_buff_length,116.66666666666667,0.078406353140801,0.07385287324180997,0.24952066115702473,0.2937190082644628
drop_buff_length,147.22222222222223,0.08868837927942663,0.08321316009232818,0.17157024793388426,0.21580165289256192
drop_buff_length,177.77777777777777,0.09558896675191302,0.09093094079730356,0.11528925619834704,0.1586446280991735
drop_buff_length,208.33333333333334,0.10131514056262143,0.09770296363120262,0.07361983471074376,0.11114049586776856
drop_buff_length,238.8888888888889,0.1053915075351292,0.10293295354532943,0.046214876033057815,0.07618181818181814
drop_buff_length,269.44444444444446,0.10857116418248383,0.10699727647259527,0.02446280991735534,0.048033057851239624
drop_buff_length,300.0,0.1106435727594877,0.10973327880967854,0.013074380165289218,0.030264462809917302
